taxonID,isMarine,isFreshwater,isTerrestrial
alien_species_cyprus:taxon:032a55d336b1f06c394dcd2b59835364,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:0358e321e3acc2710cc396dccc307e56,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:0361b25b2b4fcdebbdd420a08813a926,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:03d91dced9c201fe36cebc3a8d49f539,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:03fefa79b4093b9a46df581d36be1a94,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:041499bd60a7423a1564957910d909d8,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:047204eafbc013d4458d7f8c8ead84df,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:047ea18f05857a87711ab3885621eb25,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:04c6cff870131ef04bda55a63d52b2da,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:051f0e20dba975378eecda80a7776481,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:057e03751ff084eeab58be5abcb94cb8,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:058257000782fd01f5925f82ed23c3cb,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:05a2edbc5224f8ec53f35703f8a3a7dc,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:05c9ce8c4bb31f075ee0e9277d27459f,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:05e2135f06e507c66139910215648b24,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:0643fbc84edb3b65d401bb6bd1177681,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:067f5ea8ee682ac1590a4b4e6081160a,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:06cbbd5c25d8ebf52b45326721af6117,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:06f68884c2b28e09ac3f6e2c99d03b56,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:070d42ed16e18f6bfff1f4f10a11d6d0,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:080743ba20532acbf4804dba73025c99,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:0844b3437f6733783a432de215866800,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:086d110e6a8d268059862c1ccdccebe4,FALSE,TRUE,FALSE
alien_species_cyprus:taxon:0876f39bf196fb2f4ef1bda5ecf7e076,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:0885a5bae271861d57de721013725e26,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:08c39c689bb20b3199cdd2debc79dfad,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:08c4c242abe6ef1bae8919b613f96a73,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:08cc11631cea28fa1c8f5b450431604c,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:0907fa0580670fd79df3035ae8381faa,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:09636ec60968abf2a5e9625e63283057,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:097b36445d8b4f125d66cc89ff052a20,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:0998702f93971e3e7ba61f1d2da52c4e,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:09a5fd4ac4b9a6389c8c064128746d7c,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:09c5e7fe6a496894bcddff95e32e0e36,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:0a0c5e92f8785497a3591fb2070f8897,FALSE,TRUE,FALSE
alien_species_cyprus:taxon:0a12f26160f11b79a2ca8211a19b4834,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:0a5db1df5961da42e44f17a607d21951,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:0a8bb964de613d97f4ab9f0be46c4224,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:0a9b8bd494e4bf57bf9949fcade57b73,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:0b894a44e2e4583aeaf84afd69b5b523,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:0b992c07177a94906e0fc982437b036e,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:0be3a3f3a4822a0be8be8dd7e011640a,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:0c00a7f95bf886620aaf230ef19c4702,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:0c0a71d06ffbae945b93876377bd026d,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:0c83c648910b019021f0669f20e848b4,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:0cd9355efe64b29215a7e8a1aef027a7,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:0cffded378429843aa91b5ea2ece1860,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:0d164d745a7437e64a25a940d8774401,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:0d1b4e92bce1ed4cd67a51b3ca7f8178,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:0d240a2d6e440addb859e4d959af2843,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:0d3862f5f90cbe0e686e98b25e25f3f6,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:0d3b4ef9a55fb926271e274dd41935bd,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:0d68d876a481c28f647f66a31c914495,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:0d7fe7f5b984bf836a9858afe8c4bd0a,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:0da6444dd64ec4011c85e62acbe0cbb4,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:0dcf9beb0d220731c7ae0ee84f62baa1,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:0ddf14a447e336687c227edcf7241eb8,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:0df2c318b313e1ecc8c928cc4b5fcfbb,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:0e093aa18e2282e4196e9a111cc472e9,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:0e182a48a8cd19d8cbe1ff2a67f61372,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:0e415bfc9a3ecd3a2302f9b361cbdede,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:0e659a27741c768950cd245e9d65fad3,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:0e730882b0bc27e5932ab28985d72e40,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:0ed6279fd8a833c2fb5ba3ee2fa2fef1,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:0ee1de60004f746fe251abe3db5815a4,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:0ef259c86783e975afaa0063a81129b7,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:0efa3cfdc8f680da39f6e44416fe95f9,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:0f91c7eccac816ec7229221a177d7219,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:102522ee040b10822c2edd137fc6e83d,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:105ed824c7d0898548666257f4149f92,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:106f69467c24eaa17bd98dbacf894293,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:10b188320775527e70039810254f141c,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:10b621f3efbc9d175cb01c1332aacf2f,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:116b7d679c1f9c4c610cae14eb6697e1,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:11ed10027773d8da10c6d6c69ac665aa,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:12039dfbb0c16becb3aa8c84168fa1a8,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1283e7117a8218199cce6a9b1d4b6151,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:12b4c221afe2605c187b38c546800411,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:12c825ebca8523e196554ae450325e26,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:12c8bf8863275a12d0311e62c653eb56,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:12e125fc07a1e0734f61ada080d30b14,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:12ff224167c6c487ad69cd953ca67d38,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:132c8c60c05ddfbd390914b45ea657bd,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:1345c9240fe3a832c90bb9cd07eb04c2,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:139a7e6b2613b335d8471ebfa3c33980,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:13cf165f8640c06b47e0ebac43ec5240,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:13dee240caa1d52a8a7fdea6a9d3bb67,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:13fba644d30f31b7cc94db127398763f,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:141b284aae5b3b867a1b0115ddbfdd05,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:144da6d1e1e34060d579cf7981872a92,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1495ccaf257c32f0e2f1d6f4e3573c5c,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:149e07a635fcc6539f9d64a763194d23,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:14d815a9849c5465dba5e10a69486b55,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:14f312205233c49e125b1ab0307a2096,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:14f9cdc7280e314a84698eb44afea35b,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:152d6d58d7593f10ccff8e51b01796aa,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1549d3b2cd28f1ad74bfc09fd6e2aaba,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:157123b463795bd7a8e1a907326d6617,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:15af1e47da2fb8d73b1b53d211a28398,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:15baf966978a13c58856e83b420caa95,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:15c0f527bb65c2c10f7d959ba5b97808,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:15e273627df6bfe70d8d0ad03a4545f9,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:1600de8a7470153a7fe5cce3800b7de5,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1623695c50205f1ae46b211671a16ca6,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:163a39867c156bbfd1725dfa0a751ac8,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:16cf0863da999a95b94166635e430bf7,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:171bb817a239422429ec1195eb1dc6bc,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:179ecea8207061d5c5a7fd14cb8ee7c1,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:17ac6361b3856c9e3969b996536956c0,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:17b45dca01e83fa62642c6375acd4c0f,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:180ca3019284916235d99b40f45def1e,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:184f99ce301d357e5f13508ffab4f9a2,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1885343f585fdff993cc5fe48a8411af,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:18949c16d0b3c9271ec19d8fa49a4cec,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:18a85cfac749ab1b9241b36fa6f66ede,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:18d812601873205cb492413fbc32b189,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:18f20b6415eef911352a212014566c0a,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:18f483d185436146ebea7d717df09430,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:197215ba444512ca75f7813ce99a6891,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:19909f80ef23d57428b1160a73f98a0b,FALSE,TRUE,FALSE
alien_species_cyprus:taxon:19b85f7d8d236a0002c80b20a70a25c2,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:19db5abb262d8e2ec941677041a18124,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1a3f98c6a503b8758baf417ee2cf7515,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1a5ef97e27e35342d538f97dc671a393,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1a812671a713187a122f2834ff4bfa32,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1a8f402bc4552229ac36fc4fd51ced4f,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1a9c4aeee7bd8c9415f3cb5139993866,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:1ad25e76b6f475e0708b9cbc6bd66539,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1af08f97ddb2502d20f6de411c9cc9f4,FALSE,TRUE,FALSE
alien_species_cyprus:taxon:1b2192e4aecac3d491ceb399594dd5d8,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1b308147d9ed0c856b81518bcf72f2fe,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1b327b2146622865dee8341de3cfb5e9,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1b36ca070675604e165277bf399c0fbf,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1b53dc8592a9162f09bed87197cecb82,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1b6d01f3c63ae1b07bb5cc9d235dd00c,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1b7a148ae18770af0d6d8e6c0f692323,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:1bb5899e19c771125a1060ba47b791be,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1be6225c48e07592afb6b06091e232c8,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1bf0c340e9bc57a38c4249dedcacef62,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1c04daafee0d0899960c6e25e88718dd,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1c9d7436657f4ba2676d626c10e5e566,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1ccfd22400c916ba885baeaf0ca4a648,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:1ccfe0d2615e9a8f7ebac04ee48babec,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1d14425b9cd50ced552ad5d23c95de53,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1d1f4b94c9efb077c8ddf58fd49c7b2f,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1d8cc1651a383c46731ad332ab4a1c5e,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:1dfd36aa302f6a411a4f07dd8cf6b9d5,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1ed148ab0bb67b4ec444227938ba69d4,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1ed45faa0b9e282332f7fa3a4d72e720,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1ef5e2ee055c80d4606412ccd4557735,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1f06e561ab051cdb98ed15af9fdef8a0,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1f1efad50dbd5cd18f5de1301efd07c7,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1f56d48ad52d1929bbc6da0296d02a78,FALSE,TRUE,FALSE
alien_species_cyprus:taxon:1f65a29a228f44a7edfb6e77a48c6095,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1f7f2dcf72348c5a069117f6d5f973cd,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:1f9c818274d77e0ee9dcbdf5eee7b87b,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1fc177725b343b69e5f32bc86e8dacb3,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1fc39aea34da91f3a2eb723b1b29322e,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1fd83c81b3926ddb9e085adf9b1ad913,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1fe120b74b1cb688127e61497802ad10,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:1fe7c803f9c6c0e4aa6fb98cf3adc15e,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:204a4503e07bcbe2e45aa7804c0e9423,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:207093cf5804d9481e10a5cb3e7af311,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:20c6a3950d01e3fa5ad2490661478fa0,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:20cc28f40e205de048ab447703ad6db8,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:20cd469377e9eee43c4e5bc7da7d79b0,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:20cf7bbf5c718016410f4ca422cb5b09,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:20f44f18bf6a3d7b36f502a00c3378f6,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:2114ce57185b5c33c5dc9c66bb0993c3,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:211f94170f7e916117cb6866d203e61b,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:212d0b9b803bd40da5b569609ae6b401,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:213e3a0962f0641288fb46a3ba4dfe47,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:218b7df70020903e4470a1f93c687fd5,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:218da06b8aedc87b3b41c286de96a600,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:21b3c8e7305cc36d064a68061d527326,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:21eb62fe76d84d02c8c14d7252fae5fd,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:21ed27cb809b9b5e7a92af80deb1b3c7,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:22489b528ee554ff77a2b265703b44c0,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:225bd04d904291d1f84c6bff1f4cef76,FALSE,TRUE,FALSE
alien_species_cyprus:taxon:228e3550deb353a3cf549e9372770f1a,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:22d139cff7116fd475d5d61c5822a223,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:22d54d72daa71153004ede4b403746f0,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:22d8f035085da72a2bd115f66c269820,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:2308622cf723b41a252e498b50ee7694,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:23471239ce73cc500f98da8423355baa,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:23d5304c5e1b82c04943d03b98504ed7,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:242a240635886f1fc4c59f0f441fc2c4,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:243b16b97bdafce380208d8c6261b126,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:248395048cae180fc1f4dbf51e672fb2,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:24c41271e9c18dec1914324a4ef65b17,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:24d44bb321adccf6e5eab2ed79dd4b13,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:24ec6bfb174a1e3e62eb232ff4cebc1d,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:24fa8cf6ce43e746c674868d0ba44edd,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:254e907d4b925ed1bbd8ef966ba70b8c,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:255dc4391a6aa0efa70c1f0eb64aa698,FALSE,TRUE,FALSE
alien_species_cyprus:taxon:25642f565f830c9f93e0db40d433c41d,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:25792ea4584b5dcbb589efbc5c5cc197,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:25ca585b455a85f5019a9defe99c07d9,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:25d2896bb145556125dd8c4af9fffb1a,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:25d794b08df9c8e9aaa1a68ae2f6e23a,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:25d982cd510b22049d52aede8dc12dde,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:25fedd9d3d9626d2a920f3e4d9c880e3,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:26369e8f3ea28061bf4cc3db5ae2a8ae,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:26c97662e0759a3b555cf908a212688a,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:26d77427b9232f37d8c5287ddadb9af5,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:26dae2607f931cb914b0fd4f40a7aaef,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:26dcc610190067c219d70bc897426019,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:26dd6e2b4167ea0a44269d1b04414334,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:26e5ad9181e3a7cbefd36211bf38e0cb,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:27225432d27e7b8a2421f9c9b8fa650d,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:28334b8ae6d9735cceb68888358829c4,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:2842c67c05f2aa52e5964aa81a02c5b5,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:2897e796510014a794d5065c080ef204,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:28a8db4ab68b9e7f980737c6b9367d1e,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:28b199f315e02488937b30a3e82cccdc,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:28d1593af61a61e79fe1ddea9232f093,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:28d7e73c0987d1da22c672f7ac69dc1a,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:28dec54d1a32adc8a98288baf966bc19,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:28e673cc1ab27922d166e316bbef2224,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:2919f86e3da72300a0a3f9f2f5ce43e5,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:29495e97c4dbb6e1d3fbb3d36c1888f8,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:295e8d3f212631a5af79bbe8c87bfdbd,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:2963198ae04e46190fddcbd5bede12ab,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:2991fde94c056a813591fc4020a0eccc,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:29a5c4cb33702d4e8ac4452d4568bbb6,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:29b5ccb47f4bb87b8027b6d5f23dc8b7,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:29bc7f12071a0086d5bf857c63091c5e,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:2ab9ee876a7a68552f9739ce565afefd,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:2b14975157c27a9739d2901e7ec7200d,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:2b5eac2236e4d3ad4151586be3118214,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:2b5f89ff399da174ff225e3f47982a20,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:2b7c0f813f1f0492a2d83d04f3bbc26a,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:2b9b94f3ef12140bbf75b596937b590c,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:2bb7f1a70a3891f3947f39217c701420,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:2bda4569feb9e1fbe825aede617d8943,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:2c184f4d66f089077ce9c1495c087cca,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:2c47792fca847135062dacef71510955,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:2c5328d61de228952ea8e8d0565bba6f,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:2c5ea23d3030043289ade160da29ad04,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:2ca2e5c3c94ed7af802e7548b983aea1,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:2cb8bdc24ba3c659cfa66e263dbbe6a5,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:2cd86fa6a4e4950bdabab7822b49f5be,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:2d36488c49749fde3dce24e0dbb940f6,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:2d3c5f5ce20209040d05a9ae84bb8e6d,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:2d5b4f78efe1450264eb98d971973dbd,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:2d62d4d2ec1d1e386b266c9e4760fabc,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:2d7e8acab013beb2a9230c99a30e2b8d,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:2d83493b2ed3841980e895d827809514,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:2d95d3bee0b291e6fcce803f1e7f12eb,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:2dde29454fb91526cd84931e5f0d6a35,FALSE,TRUE,FALSE
alien_species_cyprus:taxon:2e199fa4f0f5a36accdf7c24e05d6930,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:2e2c448c69cd59c0300abaf4207a9c36,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:2e3cf37ab7e4539ef6967b6f807420dc,FALSE,FALSE,TRUE
